t,u_model,u_observed,v,V_model,V,dVdt_model,dVdt,noise
0.503,-0.8390763324841332,-0.8390763324841332,0.07651571532249699,13.900299356087563,13.900299356087563,-0.5499498620959997,-0.5499498620959993,0.0
0.504,-0.8389667449239556,-0.8389667449239556,0.1095875601775125,13.899746850063826,13.899746850063826,-0.5525060237374646,-0.5525060237374642,0.0
0.505,-0.8388241129955579,-0.8388241129955579,0.1426319283976646,13.899190345020607,13.899190345020607,-0.5565050432192464,-0.556505043219246,0.0
0.506,-0.8386484654608807,-0.8386484654608807,0.17564753467722957,13.89862840182417,13.89862840182417,-0.5619431964358768,-0.5619431964358763,0.0
0.507,-0.838439832365135,-0.838439832365135,0.20863309574567368,13.898059585286145,13.898059585286145,-0.5688165380259846,-0.5688165380259841,0.0
0.508,-0.8381982450347181,-0.8381982450347181,0.24158733041688996,13.897482464383744,13.897482464383744,-0.5771209024008073,-0.5771209024008067,0.0
0.509,-0.8379237360750798,-0.8379237360750798,0.27450895963831823,13.896895612479147,13.896895612479147,-0.5868519045968412,-0.5868519045968407,0.0
0.51,-0.8376163393685399,-0.8376163393685399,0.3073967065399468,13.89629760753777,13.89629760753777,-0.5980049413771837,-0.5980049413771832,0.0
0.511,-0.8372760900720566,-0.8372760900720566,0.3402492964831932,13.895687032345567,13.895687032345567,-0.6105751922031999,-0.6105751922031993,0.0
0.512,-0.8369030246149469,-0.8369030246149469,0.3730654571096632,13.89506247472526,13.89506247472526,-0.6245576203074421,-0.6245576203074416,0.0
0.513,-0.8364971806965571,-0.8364971806965571,0.4058439183897852,13.894422527751452,13.894422527751452,-0.6399469738074259,-0.6399469738074254,0.0
0.514,-0.8360585972838858,-0.8360585972838858,0.4385834126713187,13.893765789964629,13.893765789964629,-0.6567377868229585,-0.6567377868229579,0.0
0.515,-0.835587314609158,-0.835587314609158,0.4712826747277353,13.893090865583988,13.893090865583988,-0.6749243806414285,-0.6749243806414279,0.0
0.516,-0.8350833741673516,-0.8350833741673516,0.5039404418064698,13.892396364719078,13.892396364719078,-0.6945008649097417,-0.6945008649097411,0.0
0.517,-0.8345468187136745,-0.8345468187136745,0.5365554536770398,13.891680903580214,13.891680903580214,-0.7154611388635601,-0.7154611388635594,0.0
0.518,-0.8339776922609955,-0.8339776922609955,0.5691264526790323,13.890943104687638,13.890943104687638,-0.7377988925760803,-0.7377988925760797,0.0
0.519,-0.8333760400772255,-0.8333760400772255,0.6016521837699549,13.890181597079383,13.890181597079383,-0.7615076082547745,-0.7615076082547738,0.0
0.52,-0.8327419086826526,-0.8327419086826526,0.6341313945729503,13.889395016517824,13.889395016517824,-0.7865805615594468,-0.7865805615594461,0.0
0.521,-0.8320753458472283,-0.8320753458472283,0.6665628354243727,13.88858200569487,13.88858200569487,-0.8130108229540411,-0.8130108229540404,0.0
0.522,-0.831376400587807,-0.831376400587807,0.6989452594212227,13.887741214435795,13.887741214435795,-0.840791259074436,-0.8407912590744352,0.0
0.523,-0.8306451231653386,-0.8306451231653386,0.7312774224684409,13.886871299901639,13.886871299901639,-0.869914534156635,-0.8699145341566342,0.0
0.524,-0.8298815650820125,-0.8298815650820125,0.7635580833260571,13.885970926790186,13.885970926790186,-0.9003731114525237,-0.900373111452523,0.0
0.525,-0.8290857790783563,-0.8290857790783563,0.7957860036561943,13.88503876753543,13.88503876753543,-0.93215925475576,-0.9321592547557592,0.0
0.526,-0.8282578191302864,-0.8282578191302864,0.8279599480699243,13.884073502505617,13.884073502505617,-0.9652650298139775,-0.9652650298139767,0.0
0.527,-0.8273977404461125,-0.8273977404461125,0.8600786841739751,13.88307382019967,13.88307382019967,-0.9996823059470472,-0.9996823059470463,0.0
0.528,-0.8265055994634952,-0.8265055994634952,0.8921409826172867,13.882038417442132,13.882038417442132,-1.0354027575374403,-1.0354027575374394,0.0
0.529,-0.8255814538463578,-0.8255814538463578,0.9241456171374143,13.880965999576464,13.880965999576464,-1.0724178656680294,-1.0724178656680285,0.0
0.53,-0.8246253624817511,-0.8246253624817511,0.9560913646067771,13.879855280656772,13.879855280656772,-1.1107189196923883,-1.1107189196923875,0.0
0.531,-0.8236373854766723,-0.8236373854766723,0.9879770050787515,13.878704983637864,13.878704983637864,-1.1502970189081196,-1.1502970189081185,0.0
0.532,-0.8226175841548387,-0.8226175841548387,1.0198013218336055,13.877513840563651,13.877513840563651,-1.1911430742124196,-1.1911430742124185,0.0
0.533,-0.8215660210534144,-0.8215660210534144,1.0515631014242743,13.876280592753831,13.876280592753831,-1.2332478098198152,-1.233247809819814,0.0
0.534,-0.8204827599196924,-0.8204827599196924,1.0832611337219744,13.875003990988883,13.875003990988883,-1.2766017649479267,-1.2766017649479255,0.0
0.535,-0.8193678657077308,-0.8193678657077308,1.1148942119616543,13.873682795693263,13.873682795693263,-1.3211952956204698,-1.3211952956204687,0.0
0.536,-0.8182214045749435,-0.8182214045749435,1.146461132787282,13.872315777116867,13.872315777116867,-1.367018576395651,-1.36701857639565,0.0
0.537,-0.8170434438786466,-0.8170434438786466,1.1779606962969644,13.870901715514659,13.870901715514659,-1.4140616022082497,-1.4140616022082484,0.0
0.538,-0.8158340521725587,-0.8158340521725587,1.2093917060879,13.869439401324463,13.869439401324463,-1.4623141901957126,-1.4623141901957113,0.0
0.539,-0.8145932992032575,-0.8145932992032575,1.2407529693011619,13.86792763534297,13.86792763534297,-1.511765981494051,-1.5117659814940496,0.0
0.54,-0.8133212559065912,-0.8133212559065912,1.2720432966663084,13.866365228899726,13.866365228899726,-1.562406443243347,-1.5624064432433458,0.0
0.541,-0.8120179944040454,-0.8120179944040454,1.303261502545823,13.864751004029378,13.864751004029378,-1.6142248703481243,-1.614224870348123,0.0
0.542,-0.810683587999066,-0.810683587999066,1.3344064049793765,13.863083793641842,13.863083793641842,-1.6672103875361444,-1.6672103875361428,0.0
0.543,-0.8093181111733381,-0.8093181111733381,1.3654768257279168,13.861362441690634,13.861362441690634,-1.7213519512075948,-1.7213519512075932,0.0
